date,state,district,pincode,bio_age_5_17,bio_age_17_
14-11-2025,Odisha,Jajpur,755027,7,10
14-11-2025,Odisha,Jajpur,755047,0,1
14-11-2025,Odisha,Jharsuguda,768201,6,4
14-11-2025,Odisha,Jharsuguda,768204,5,5
14-11-2025,Odisha,Jharsuguda,768219,0,6
14-11-2025,Odisha,Jharsuguda,768233,0,2
14-11-2025,Odisha,Jharsuguda,768234,1,2
14-11-2025,Odisha,Kalahandi,766012,4,12
14-11-2025,Odisha,Kalahandi,766013,1,2
14-11-2025,Odisha,Kalahandi,766019,11,4
14-11-2025,Odisha,Kalahandi,766020,2,6
14-11-2025,Odisha,Kalahandi,766027,3,6
14-11-2025,Odisha,Kalahandi,766101,2,7
14-11-2025,Odisha,Kalahandi,766110,5,2
14-11-2025,Odisha,Kandhamal,762019,2,7
14-11-2025,Odisha,Kandhamal,762021,18,11
14-11-2025,Odisha,Kandhamal,762100,3,1
14-11-2025,Odisha,Kendrapara,754134,6,4
14-11-2025,Odisha,Jagatsinghpur,754142,1,0
14-11-2025,Odisha,Kendrapara,754208,5,7
14-11-2025,Odisha,Kendrapara,754216,3,2
14-11-2025,Odisha,Kendrapara,754219,3,1
14-11-2025,Odisha,Kendrapara,754240,5,3
14-11-2025,Odisha,Kendrapara,754246,11,6
14-11-2025,Odisha,Kendrapara,754248,4,7
14-11-2025,Odisha,Kendrapara,754250,4,10
14-11-2025,Odisha,Kendrapara,754289,1,2
14-11-2025,Odisha,Kendrapara,755061,5,7
14-11-2025,Odisha,Keonjhar,758001,7,4
14-11-2025,Odisha,Keonjhar,758017,5,0
14-11-2025,Odisha,Keonjhar,758022,6,2
14-11-2025,Odisha,Keonjhar,758023,0,8
14-11-2025,Odisha,Keonjhar,758030,6,4
14-11-2025,Odisha,Keonjhar,758035,9,9
14-11-2025,Odisha,Keonjhar,758038,2,3
14-11-2025,Odisha,Khordha,751007,1,3
14-11-2025,Odisha,Khordha,751013,3,0
14-11-2025,Odisha,Khordha,751018,6,4
14-11-2025,Odisha,Khordha,752021,31,1
14-11-2025,Odisha,Khordha,752055,11,8
14-11-2025,Odisha,Nayagarh,752065,1,1
14-11-2025,Odisha,Khordha,752100,4,4
14-11-2025,Odisha,Khordha,752103,19,3
14-11-2025,Odisha,Khordha,754005,4,2
14-11-2025,Odisha,Khordha,752020,0,2
14-11-2025,Odisha,Khordha,752030,0,2
14-11-2025,Odisha,Khordha,752034,0,1
14-11-2025,Odisha,Khordha,752035,0,1
14-11-2025,Odisha,Khordha,752066,0,2
14-11-2025,Odisha,Khordha,752100,1,2
14-11-2025,Odisha,Khordha,752103,0,1
14-11-2025,Odisha,Cuttack,754004,0,1
14-11-2025,Odisha,Koraput,763008,4,2
14-11-2025,Odisha,Koraput,764004,1,0
14-11-2025,Odisha,Koraput,764006,2,0
14-11-2025,Odisha,Koraput,764014,5,5
14-11-2025,Odisha,Koraput,764020,11,3
14-11-2025,Odisha,Koraput,764036,3,11
14-11-2025,Odisha,Koraput,764037,13,4
14-11-2025,Odisha,Koraput,764039,3,9
14-11-2025,Odisha,Koraput,764057,2,7
14-11-2025,Odisha,Malkangiri,764045,8,7
14-11-2025,Odisha,Balasore,756030,8,0
14-11-2025,Odisha,Mayurbhanj,757001,15,15
14-11-2025,Odisha,Mayurbhanj,757014,1,3
14-11-2025,Odisha,Mayurbhanj,757016,12,3
14-11-2025,Odisha,Mayurbhanj,757021,2,3
14-11-2025,Odisha,Mayurbhanj,757024,3,4
14-11-2025,Odisha,Mayurbhanj,757030,4,12
14-11-2025,Odisha,Mayurbhanj,757040,5,12
14-11-2025,Odisha,Mayurbhanj,757045,5,0
14-11-2025,Odisha,Mayurbhanj,757054,2,3
14-11-2025,Odisha,Mayurbhanj,757084,7,2
14-11-2025,Odisha,Mayurbhanj,757085,3,3
14-11-2025,Odisha,Mayurbhanj,757086,2,5
14-11-2025,Odisha,Nabarangpur,764049,3,3
14-11-2025,Odisha,Koraput,764058,1,0
14-11-2025,Odisha,Nabarangpur,764061,6,10
14-11-2025,Odisha,Nabarangpur,764071,9,17
14-11-2025,Odisha,Nabarangpur,764074,10,20
14-11-2025,Odisha,Nayagarh,752026,9,9
14-11-2025,Odisha,Nayagarh,752068,14,10
14-11-2025,Odisha,Nayagarh,752069,1,3
14-11-2025,Odisha,Nayagarh,752078,0,1
14-11-2025,Odisha,Nayagarh,752084,3,2
14-11-2025,Odisha,Nayagarh,752089,8,2
14-11-2025,Odisha,Puri,752012,4,5
14-11-2025,Odisha,Puri,752013,3,6
14-11-2025,Odisha,Puri,752046,4,2
14-11-2025,Odisha,Puri,752111,2,3
14-11-2025,Odisha,Puri,752120,3,3
14-11-2025,Odisha,Rayagada,765001,4,5
14-11-2025,Odisha,Rayagada,765021,4,2
14-11-2025,Odisha,Rayagada,765024,3,2
14-11-2025,Odisha,Rayagada,765025,4,9
14-11-2025,Odisha,Rayagada,765029,4,8
14-11-2025,Odisha,Sambalpur,768003,4,0
14-11-2025,Odisha,Sambalpur,768006,7,8
14-11-2025,Odisha,Sambalpur,768018,1,0
14-11-2025,Odisha,Sambalpur,768113,11,5
14-11-2025,Odisha,Sambalpur,768224,0,6
14-11-2025,Odisha,Sambalpur,768227,2,2
14-11-2025,Odisha,Sundargarh,769012,1,1
14-11-2025,Odisha,Sundargarh,769042,1,0
14-11-2025,Odisha,Sundargarh,770014,0,2
14-11-2025,Odisha,Sundargarh,770020,1,2
14-11-2025,Odisha,Sundargarh,770023,0,3
14-11-2025,Odisha,Sundargarh,770070,0,1
14-11-2025,Odisha,Sundargarh,770073,0,4
14-11-2025,Odisha,Sundargarh,770002,2,0
14-11-2025,Odisha,Sundargarh,770011,3,2
14-11-2025,Odisha,Sundargarh,770013,1,4
14-11-2025,Odisha,Sundargarh,770015,4,2
14-11-2025,Odisha,Sundargarh,770016,5,3
14-11-2025,Odisha,Sundargarh,770017,8,5
14-11-2025,Odisha,Sundargarh,770021,1,1
14-11-2025,Odisha,Sundargarh,770034,2,1
14-11-2025,Odisha,Sundargarh,770035,5,7
14-11-2025,Odisha,Sundargarh,770038,2,4
14-11-2025,Odisha,Sundargarh,770040,6,9
14-11-2025,Odisha,Sundargarh,770051,2,2
14-11-2025,Odisha,Sundargarh,770074,1,3
14-11-2025,Odisha,Jajpur,755019,1,1
14-11-2025,Odisha,Angul,759100,0,1
14-11-2025,Odisha,Angul,759122,1,0
14-11-2025,Odisha,Subarnapur,767016,0,1
14-11-2025,Odisha,Balangir,767026,0,1
14-11-2025,Odisha,Balangir,767029,1,1
14-11-2025,Odisha,Balangir,767033,2,2
14-11-2025,Odisha,Balangir,767040,0,1
14-11-2025,Odisha,Balangir,767066,0,1
14-11-2025,Odisha,Balasore,756021,1,1
14-11-2025,Odisha,Balasore,756083,1,0
14-11-2025,Odisha,Bargarh,768028,0,1
14-11-2025,Odisha,Bhadrak,756101,0,1
14-11-2025,Odisha,Bhadrak,756117,4,1
14-11-2025,Odisha,Bhadrak,756125,1,2
14-11-2025,Odisha,Cuttack,754029,1,0
14-11-2025,Odisha,Cuttack,754037,0,2
14-11-2025,Odisha,Dhenkanal,759018,1,1
14-11-2025,Odisha,Dhenkanal,759025,0,3
14-11-2025,Odisha,Kandhamal,762010,0,1
14-11-2025,Odisha,Kandhamal,762101,0,1
14-11-2025,Odisha,Keonjhar,758034,0,1
14-11-2025,Odisha,Khordha,751015,0,4
14-11-2025,Odisha,Khordha,751020,0,1
14-11-2025,Odisha,Khordha,751025,0,1
14-11-2025,Odisha,Khordha,752102,1,3
14-11-2025,Odisha,Koraput,764039,0,1
14-11-2025,Odisha,Malkangiri,764045,0,2
14-11-2025,Odisha,Nayagarh,752079,0,1
14-11-2025,Odisha,Nayagarh,752081,0,2
14-11-2025,Odisha,Puri,752109,0,1
14-11-2025,Odisha,Puri,752119,1,1
14-11-2025,Odisha,Sundargarh,769012,0,2
14-11-2025,Odisha,Sundargarh,770020,1,0
15-11-2025,Odisha,Angul,759040,3,1
15-11-2025,Odisha,Angul,759124,7,3
15-11-2025,Odisha,Angul,759125,14,6
15-11-2025,Odisha,Angul,759129,3,16
15-11-2025,Odisha,Angul,759132,3,4
15-11-2025,Odisha,Angul,759145,0,1
15-11-2025,Odisha,Balangir,767020,4,2
15-11-2025,Odisha,Balangir,767021,3,1
15-11-2025,Odisha,Balangir,767040,4,3
15-11-2025,Odisha,Balangir,767061,2,0
15-11-2025,Odisha,Balasore,756023,0,1
15-11-2025,Odisha,Balasore,756029,0,4
15-11-2025,Odisha,Balasore,756049,0,1
15-11-2025,Odisha,Balasore,756056,0,2
15-11-2025,Odisha,Balasore,756126,1,0
15-11-2025,Odisha,Balasore,756021,1,0
15-11-2025,Odisha,Balasore,756023,1,1
15-11-2025,Odisha,Balasore,756027,11,3
15-11-2025,Odisha,Balasore,756032,20,9
15-11-2025,Odisha,Balasore,756033,13,1
15-11-2025,Odisha,Balasore,756043,11,2
15-11-2025,Odisha,Balasore,756046,16,4
15-11-2025,Odisha,Balasore,756051,13,0
15-11-2025,Odisha,Balasore,756055,1,3
15-11-2025,Odisha,Balasore,756058,6,2
15-11-2025,Odisha,Balasore,756083,10,0
15-11-2025,Odisha,Bargarh,768033,29,8
15-11-2025,Odisha,Bargarh,768034,1,2
15-11-2025,Odisha,Bargarh,768036,22,8
15-11-2025,Odisha,Bargarh,768045,9,4
15-11-2025,Odisha,Bargarh,768048,1,3
15-11-2025,Odisha,Bargarh,768049,1,2
15-11-2025,Odisha,Bargarh,768052,3,1
15-11-2025,Odisha,Bargarh,768104,9,6
15-11-2025,Odisha,Boudh,762030,1,0
15-11-2025,Odisha,Bhadrak,756100,7,5
15-11-2025,Odisha,Bhadrak,756112,9,1
15-11-2025,Odisha,Bhadrak,756120,19,3
15-11-2025,Odisha,Bhadrak,756123,5,1
15-11-2025,Odisha,Bhadrak,756127,3,1
15-11-2025,Odisha,Bhadrak,756128,4,1
15-11-2025,Odisha,Bhadrak,756130,11,9
15-11-2025,Odisha,Bhadrak,756132,4,0
15-11-2025,Odisha,Bhadrak,756133,10,6
15-11-2025,Odisha,Bhadrak,756162,2,1
15-11-2025,Odisha,Bhadrak,756163,4,4
15-11-2025,Odisha,Bhadrak,756164,14,8
15-11-2025,Odisha,Bhadrak,756171,6,5
15-11-2025,Odisha,Kandhamal,762012,2,2
15-11-2025,Odisha,Khordha,752103,1,1
15-11-2025,Odisha,Cuttack,753008,1,1
15-11-2025,Odisha,Cuttack,753009,4,5
15-11-2025,Odisha,Cuttack,754009,3,2
15-11-2025,Odisha,Jajpur,754023,3,1
15-11-2025,Odisha,Cuttack,754029,32,12
15-11-2025,Odisha,Cuttack,754100,6,9
15-11-2025,Odisha,Jagatsinghpur,754132,0,1
15-11-2025,Odisha,Kendrapara,754134,13,6
15-11-2025,Odisha,Cuttack,754200,7,5
15-11-2025,Odisha,Deogarh,768108,16,11
15-11-2025,Odisha,Deogarh,768109,11,2
15-11-2025,Odisha,Deogarh,768110,8,3
15-11-2025,Odisha,Dhenkanal,759023,4,1
15-11-2025,Odisha,Gajapati,761015,4,7
15-11-2025,Odisha,Gajapati,761208,1,10
15-11-2025,Odisha,Ganjam,760007,6,2
15-11-2025,Odisha,Ganjam,761011,5,7
15-11-2025,Odisha,Ganjam,761013,13,8
15-11-2025,Odisha,Ganjam,761030,6,2
15-11-2025,Odisha,Ganjam,761035,1,4
15-11-2025,Odisha,Ganjam,761045,2,0
15-11-2025,Odisha,Ganjam,761102,9,4
15-11-2025,Odisha,Ganjam,761105,11,15
15-11-2025,Odisha,Ganjam,761106,11,6
15-11-2025,Odisha,Ganjam,761108,9,1
15-11-2025,Odisha,Ganjam,761109,10,3
15-11-2025,Odisha,Ganjam,761115,3,1
15-11-2025,Odisha,Ganjam,761133,3,0
15-11-2025,Odisha,Ganjam,761143,0,2
15-11-2025,Odisha,Ganjam,761209,0,7
15-11-2025,Odisha,Jajpur,755027,0,1
15-11-2025,Odisha,Jagatsinghpur,754102,13,2
15-11-2025,Odisha,Jagatsinghpur,754110,2,2
15-11-2025,Odisha,Jagatsinghpur,754120,1,0
15-11-2025,Odisha,Jagatsinghpur,754132,30,3
15-11-2025,Odisha,Jagatsinghpur,754135,7,8
15-11-2025,Odisha,Jagatsinghpur,754138,3,3
15-11-2025,Odisha,Jagatsinghpur,754159,2,1
15-11-2025,Odisha,Jagatsinghpur,754294,1,1
15-11-2025,Odisha,Jagatsinghpur,754111,0,1
15-11-2025,Odisha,Jagatsinghpur,754119,0,3
15-11-2025,Odisha,Cuttack,754130,1,1
15-11-2025,Odisha,Jagatsinghpur,754132,1,4
15-11-2025,Odisha,Jagatsinghpur,754137,0,1
15-11-2025,Odisha,Jajpur,754214,1,0
15-11-2025,Odisha,Jajpur,755003,5,3
15-11-2025,Odisha,Jajpur,755005,10,3
15-11-2025,Odisha,Jajpur,755008,3,5
15-11-2025,Odisha,Jajpur,755023,6,7
15-11-2025,Odisha,Jajpur,755028,3,5
15-11-2025,Odisha,Jajpur,755036,2,1
15-11-2025,Odisha,Jajpur,755050,2,1
15-11-2025,Odisha,Jharsuguda,768211,5,1
15-11-2025,Odisha,Jharsuguda,768215,1,0
15-11-2025,Odisha,Jharsuguda,768218,5,1
15-11-2025,Odisha,Jharsuguda,768226,2,3
15-11-2025,Odisha,Jharsuguda,768233,1,0
15-11-2025,Odisha,Jharsuguda,768234,16,0
15-11-2025,Odisha,Kalahandi,766011,4,5
15-11-2025,Odisha,Kalahandi,766014,6,13
15-11-2025,Odisha,Kalahandi,766016,1,0
15-11-2025,Odisha,Kalahandi,766027,1,4
15-11-2025,Odisha,Kalahandi,766031,3,4
15-11-2025,Odisha,Kalahandi,766032,0,1
15-11-2025,Odisha,Kalahandi,766037,3,2
15-11-2025,Odisha,Kalahandi,766100,1,1
15-11-2025,Odisha,Kalahandi,766101,2,8
15-11-2025,Odisha,Kalahandi,766110,3,2
15-11-2025,Odisha,Kandhamal,762010,3,3
15-11-2025,Odisha,Kandhamal,762012,14,4
15-11-2025,Odisha,Kandhamal,762028,16,0
15-11-2025,Odisha,Kandhamal,762100,9,4
15-11-2025,Odisha,Kandhamal,762104,9,7
15-11-2025,Odisha,Kandhamal,762105,24,3
15-11-2025,Odisha,Kandhamal,762112,12,0
15-11-2025,Odisha,Jagatsinghpur,754140,3,6
15-11-2025,Odisha,Jagatsinghpur,754141,4,4
15-11-2025,Odisha,Kendrapara,754210,5,7
15-11-2025,Odisha,Kendrapara,754213,22,10
15-11-2025,Odisha,Kendrapara,754223,2,2
15-11-2025,Odisha,Kendrapara,754229,0,1
15-11-2025,Odisha,Kendrapara,754231,2,1
15-11-2025,Odisha,Kendrapara,754239,1,3
15-11-2025,Odisha,Keonjhar,758001,10,5
15-11-2025,Odisha,Keonjhar,758013,15,5
15-11-2025,Odisha,Keonjhar,758018,3,5
15-11-2025,Odisha,Keonjhar,758023,3,3
15-11-2025,Odisha,Keonjhar,758025,5,4
15-11-2025,Odisha,Keonjhar,758031,7,8
15-11-2025,Odisha,Keonjhar,758032,5,1
15-11-2025,Odisha,Keonjhar,758038,4,3
15-11-2025,Odisha,Keonjhar,758043,8,11
15-11-2025,Odisha,Keonjhar,758076,3,5
15-11-2025,Odisha,Khordha,751010,6,3
15-11-2025,Odisha,Khordha,751013,4,4
15-11-2025,Odisha,Khordha,751014,1,2
15-11-2025,Odisha,Khordha,751015,6,4
15-11-2025,Odisha,Khordha,751020,3,3
15-11-2025,Odisha,Khordha,752023,23,0
15-11-2025,Odisha,Khordha,752031,16,6
15-11-2025,Odisha,Khordha,752054,10,11
15-11-2025,Odisha,Khordha,752060,1,1
15-11-2025,Odisha,Khordha,752061,5,2
15-11-2025,Odisha,Khordha,752064,7,2
15-11-2025,Odisha,Puri,752104,1,0
15-11-2025,Odisha,Khordha,754001,1,0
15-11-2025,Odisha,Cuttack,754004,1,0
15-11-2025,Odisha,Khordha,752034,0,2
15-11-2025,Odisha,Khordha,752056,2,1
15-11-2025,Odisha,Khordha,752062,1,1
15-11-2025,Odisha,Khordha,752101,0,1
15-11-2025,Odisha,Khordha,752102,0,1
15-11-2025,Odisha,Koraput,763002,2,0
15-11-2025,Odisha,Koraput,764001,2,4
15-11-2025,Odisha,Koraput,764004,1,0
15-11-2025,Odisha,Koraput,764011,1,0
15-11-2025,Odisha,Koraput,764021,3,1
15-11-2025,Odisha,Koraput,764043,8,16
15-11-2025,Odisha,Koraput,764056,3,7
15-11-2025,Odisha,Koraput,764057,12,0
15-11-2025,Odisha,Malkangiri,764051,18,2
15-11-2025,Odisha,Balasore,756030,15,1
15-11-2025,Odisha,Mayurbhanj,757003,3,4
15-11-2025,Odisha,Mayurbhanj,757014,3,5
15-11-2025,Odisha,Mayurbhanj,757024,4,5
15-11-2025,Odisha,Mayurbhanj,757048,6,9
15-11-2025,Odisha,Mayurbhanj,757050,6,3
15-11-2025,Odisha,Mayurbhanj,757054,4,0
15-11-2025,Odisha,Mayurbhanj,757077,3,4
15-11-2025,Odisha,Mayurbhanj,757084,6,3
15-11-2025,Odisha,Mayurbhanj,757092,3,1
15-11-2025,Odisha,Mayurbhanj,757105,17,2
15-11-2025,Odisha,Nabarangpur,764061,0,2
15-11-2025,Odisha,Nabarangpur,764071,7,4
15-11-2025,Odisha,Nabarangpur,764076,7,11
15-11-2025,Odisha,Nayagarh,752069,5,0
15-11-2025,Odisha,Nayagarh,752082,1,1
15-11-2025,Odisha,Nuapada,766106,4,7
15-11-2025,Odisha,Nuapada,766107,7,5
15-11-2025,Odisha,Nuapada,766108,10,3
15-11-2025,Odisha,Khordha,751002,2,0
15-11-2025,Odisha,Puri,752011,12,10
15-11-2025,Odisha,Khordha,752019,9,0
15-11-2025,Odisha,Puri,752046,9,3
15-11-2025,Odisha,Puri,752105,10,6
15-11-2025,Odisha,Puri,752107,20,4
15-11-2025,Odisha,Puri,752110,13,5
15-11-2025,Odisha,Puri,752113,1,1
15-11-2025,Odisha,Puri,752120,1,1
15-11-2025,Odisha,Sambalpur,768002,4,2
15-11-2025,Odisha,Sambalpur,768106,7,6
15-11-2025,Odisha,Subarnapur,767019,17,5
15-11-2025,Odisha,Subarnapur,767062,7,6
15-11-2025,Odisha,Subarnapur,767018,5,1
15-11-2025,Odisha,Subarnapur,767023,0,2
15-11-2025,Odisha,Subarnapur,767068,0,1
15-11-2025,Odisha,Sundargarh,769001,1,4
15-11-2025,Odisha,Sundargarh,769012,0,1
15-11-2025,Odisha,Sundargarh,769013,0,2
15-11-2025,Odisha,Sundargarh,769015,1,0
15-11-2025,Odisha,Sundargarh,770012,1,0
15-11-2025,Odisha,Sundargarh,770014,1,0
15-11-2025,Odisha,Sundargarh,770015,0,1
15-11-2025,Odisha,Sundargarh,770018,1,2
15-11-2025,Odisha,Sundargarh,770019,0,1
15-11-2025,Odisha,Sundargarh,769001,3,6
15-11-2025,Odisha,Sundargarh,769002,5,5
15-11-2025,Odisha,Sundargarh,769007,0,2
15-11-2025,Odisha,Sundargarh,770002,0,2
15-11-2025,Odisha,Sundargarh,770012,1,3
15-11-2025,Odisha,Sundargarh,770024,1,1
15-11-2025,Odisha,Sundargarh,770032,2,2
15-11-2025,Odisha,Sundargarh,770040,2,7
15-11-2025,Odisha,Balangir,767025,1,0
15-11-2025,Odisha,Balangir,767026,0,1
15-11-2025,Odisha,Balangir,767033,2,7
15-11-2025,Odisha,Balangir,767042,1,0
15-11-2025,Odisha,Balasore,756002,1,0
15-11-2025,Odisha,Balasore,756019,0,2
15-11-2025,Odisha,Balasore,756039,0,1
15-11-2025,Odisha,Bargarh,768027,1,0
15-11-2025,Odisha,Bargarh,768030,0,3
15-11-2025,Odisha,Bhadrak,756117,3,0
15-11-2025,Odisha,Bhadrak,756128,1,0
15-11-2025,Odisha,Bhadrak,756181,1,4
15-11-2025,Odisha,Cuttack,753004,0,1
15-11-2025,Odisha,Cuttack,753009,0,2
15-11-2025,Odisha,Ganjam,761001,0,1
15-11-2025,Odisha,Ganjam,761020,0,1
15-11-2025,Odisha,Ganjam,761026,1,1
15-11-2025,Odisha,Ganjam,761102,0,1
15-11-2025,Odisha,Ganjam,761111,1,1
15-11-2025,Odisha,Jagatsinghpur,754104,0,1
15-11-2025,Odisha,Jajpur,755023,0,1
15-11-2025,Odisha,Kandhamal,762001,1,0
15-11-2025,Odisha,Khordha,751002,2,4
15-11-2025,Odisha,Khordha,751010,1,3
15-11-2025,Odisha,Khordha,751015,1,3
15-11-2025,Odisha,Khordha,751016,2,3
15-11-2025,Odisha,Khordha,752035,0,1
15-11-2025,Odisha,Khordha,752066,0,1
15-11-2025,Odisha,Koraput,764056,0,1
15-11-2025,Odisha,Puri,752109,1,2
15-11-2025,Odisha,Rayagada,765017,0,1
15-11-2025,Odisha,Sundargarh,769014,0,1
15-11-2025,Odisha,Angul,759119,0,1
15-11-2025,Odisha,Angul,759102,1,0
15-11-2025,Odisha,Angul,759103,5,8
15-11-2025,Odisha,Angul,759117,11,6
15-11-2025,Odisha,Angul,759118,1,3
15-11-2025,Odisha,Angul,759119,4,2
15-11-2025,Odisha,Angul,759122,2,1
15-11-2025,Odisha,Angul,759128,9,8
15-11-2025,Odisha,Angul,759141,1,4
15-11-2025,Odisha,Angul,759145,1,1
15-11-2025,Odisha,Dhenkanal,759146,0,1
15-11-2025,Odisha,Angul,759123,0,1
15-11-2025,Odisha,Balangir,767025,25,7
15-11-2025,Odisha,Balangir,767027,5,4
15-11-2025,Odisha,Balangir,767033,11,5
15-11-2025,Odisha,Balangir,767038,2,0
15-11-2025,Odisha,Balangir,767039,7,3
15-11-2025,Odisha,Balangir,767048,10,4
15-11-2025,Odisha,Balangir,767066,4,1
15-11-2025,Odisha,Balasore,756002,1,0
15-11-2025,Odisha,Balasore,756041,0,3
15-11-2025,Odisha,Balasore,756042,2,2
15-11-2025,Odisha,Balasore,756044,1,0
15-11-2025,Odisha,Balasore,756047,0,2
15-11-2025,Odisha,Balasore,756085,2,0
15-11-2025,Odisha,Balasore,756134,0,4
15-11-2025,Odisha,Balasore,756166,0,1
15-11-2025,Odisha,Balasore,756002,11,3
15-11-2025,Odisha,Balasore,756018,1,0
15-11-2025,Odisha,Balasore,756022,3,3
15-11-2025,Odisha,Balasore,756029,16,5
15-11-2025,Odisha,Balasore,756047,14,3
15-11-2025,Odisha,Balasore,756048,7,2
15-11-2025,Odisha,Balasore,756056,4,0
15-11-2025,Odisha,Balasore,756079,6,4
15-11-2025,Odisha,Balasore,756081,4,5
15-11-2025,Odisha,Balasore,756126,9,4
15-11-2025,Odisha,Balasore,756182,3,0
15-11-2025,Odisha,Bargarh,768029,34,14
15-11-2025,Odisha,Bargarh,768115,0,4
15-11-2025,Odisha,Bhadrak,756114,11,7
15-11-2025,Odisha,Bhadrak,756115,7,4
15-11-2025,Odisha,Bhadrak,756117,19,11
15-11-2025,Odisha,Bhadrak,756119,14,9
15-11-2025,Odisha,Bhadrak,756122,5,1
15-11-2025,Odisha,Bhadrak,756137,2,1
15-11-2025,Odisha,Bhadrak,756138,1,0
15-11-2025,Odisha,Boudh,762014,4,4
15-11-2025,Odisha,Boudh,762023,1,3
15-11-2025,Odisha,Cuttack,753002,4,2
15-11-2025,Odisha,Cuttack,753003,5,0
15-11-2025,Odisha,Cuttack,754004,7,11
15-11-2025,Odisha,Cuttack,754022,14,6
15-11-2025,Odisha,Cuttack,754027,5,3
15-11-2025,Odisha,Cuttack,754032,10,4
15-11-2025,Odisha,Cuttack,754130,2,4
15-11-2025,Odisha,Cuttack,754131,10,5
15-11-2025,Odisha,Dhenkanal,759020,3,10
15-11-2025,Odisha,Dhenkanal,759024,2,2
15-11-2025,Odisha,Dhenkanal,759025,7,4
15-11-2025,Odisha,Dhenkanal,759027,8,3
15-11-2025,Odisha,Dhenkanal,759146,5,0
15-11-2025,Odisha,Gajapati,761207,4,10
15-11-2025,Odisha,Gajapati,761212,5,5
15-11-2025,Odisha,Ganjam,760002,8,2
15-11-2025,Odisha,Ganjam,760004,2,2
15-11-2025,Odisha,Ganjam,760005,1,0
15-11-2025,Odisha,Ganjam,761005,1,9
15-11-2025,Odisha,Ganjam,761009,10,5
15-11-2025,Odisha,Ganjam,761014,7,2
15-11-2025,Odisha,Ganjam,761019,1,0
15-11-2025,Odisha,Ganjam,761031,8,4
15-11-2025,Odisha,Ganjam,761042,7,4
15-11-2025,Odisha,Ganjam,761043,2,2
15-11-2025,Odisha,Ganjam,761054,5,6
15-11-2025,Odisha,Ganjam,761101,4,3
15-11-2025,Odisha,Ganjam,761103,6,4
15-11-2025,Odisha,Ganjam,761131,19,22
15-11-2025,Odisha,Ganjam,761132,7,2
15-11-2025,Odisha,Ganjam,761140,11,1
15-11-2025,Odisha,Ganjam,761144,1,3
15-11-2025,Odisha,Jajpur,754205,1,0
15-11-2025,Odisha,Kendrapara,754223,1,0
15-11-2025,Odisha,Jajpur,754292,4,1
15-11-2025,Odisha,Jajpur,755003,2,2
15-11-2025,Odisha,Jajpur,755017,4,2
15-11-2025,Odisha,Jajpur,755018,1,1
15-11-2025,Odisha,Jajpur,755022,3,0
15-11-2025,Odisha,Jajpur,755049,1,1
15-11-2025,Odisha,Jagatsinghpur,754103,8,5
15-11-2025,Odisha,Jagatsinghpur,754113,18,1
15-11-2025,Odisha,Kendrapara,754134,2,0
15-11-2025,Odisha,Jagatsinghpur,754140,10,5
15-11-2025,Odisha,Jagatsinghpur,754102,0,1
15-11-2025,Odisha,Jagatsinghpur,754108,1,6
15-11-2025,Odisha,Jagatsinghpur,754109,0,3
15-11-2025,Odisha,Jagatsinghpur,754114,2,2
15-11-2025,Odisha,Jagatsinghpur,754133,2,3
15-11-2025,Odisha,Jagatsinghpur,754135,0,2
15-11-2025,Odisha,Jagatsinghpur,754141,4,7
15-11-2025,Odisha,Jagatsinghpur,754142,0,1
15-11-2025,Odisha,Jagatsinghpur,754160,0,1
15-11-2025,Odisha,Kendrapara,754250,1,1
15-11-2025,Odisha,Jajpur,754292,3,3
15-11-2025,Odisha,Jajpur,754296,0,1
15-11-2025,Odisha,Jajpur,755010,6,3
15-11-2025,Odisha,Jajpur,755011,6,2
15-11-2025,Odisha,Jajpur,755012,3,3
15-11-2025,Odisha,Jajpur,755017,5,6
15-11-2025,Odisha,Jajpur,755018,3,7
15-11-2025,Odisha,Jajpur,755025,4,5
15-11-2025,Odisha,Jajpur,755027,0,4
15-11-2025,Odisha,Jajpur,755044,3,1
15-11-2025,Odisha,Keonjhar,758025,0,2
15-11-2025,Odisha,Jharsuguda,768203,3,1
15-11-2025,Odisha,Sambalpur,768212,0,1
15-11-2025,Odisha,Jharsuguda,768216,9,4
15-11-2025,Odisha,Jharsuguda,768220,6,5
15-11-2025,Odisha,Kalahandi,766012,5,5
15-11-2025,Odisha,Kalahandi,766017,0,6
15-11-2025,Odisha,Kalahandi,766023,4,4
15-11-2025,Odisha,Kalahandi,766028,2,1
15-11-2025,Odisha,Kalahandi,766036,6,6
15-11-2025,Odisha,Boudh,762024,2,0
15-11-2025,Odisha,Kandhamal,762101,8,8
15-11-2025,Odisha,Kandhamal,762102,15,0
15-11-2025,Odisha,Kandhamal,762110,0,3
15-11-2025,Odisha,Jagatsinghpur,754162,0,1
15-11-2025,Odisha,Kendrapara,754208,8,1
15-11-2025,Odisha,Kendrapara,754212,24,3
15-11-2025,Odisha,Kendrapara,754220,19,5
15-11-2025,Odisha,Kendrapara,754227,9,6
15-11-2025,Odisha,Kendrapara,754246,5,4
15-11-2025,Odisha,Bhadrak,756121,2,3
15-11-2025,Odisha,Bhadrak,756144,1,0
15-11-2025,Odisha,Keonjhar,758002,4,2
15-11-2025,Odisha,Keonjhar,758014,2,2
15-11-2025,Odisha,Keonjhar,758017,2,5
